numero_pedido,data_pedido,status_pedido,trimestre,mes,ano,porte_negocio,pais,territorio,estado,cidade,linha_produto,preco_sugerido,codigo_produto,quantidade_pedida,preco_unitario,valor_total
10407,4/22/2005 0:00,On Hold,2,4,2005,Small,USA,,CA,San Jose,Vintage Cars,170,S18_1749,76,100.0,14082.8
10420,5/29/2005 0:00,In Process,2,5,2005,Medium,Australia,APAC,NSW,Chatswood,Vintage Cars,170,S18_1749,37,100.0,5283.6
10420,5/29/2005 0:00,In Process,2,5,2005,Small,Australia,APAC,NSW,Chatswood,Vintage Cars,170,S18_1749,37,100.0,5283.6
10108,3/3/2003 0:00,Shipped,1,3,2003,Medium,Philippines,Japan,,Makati City,Classic Cars,77,S18_1889,38,82.39,3130.82
10108,3/3/2003 0:00,Shipped,1,3,2003,Small,Philippines,Japan,,Makati City,Classic Cars,77,S18_1889,38,82.39,3130.82
10122,5/8/2003 0:00,Shipped,2,5,2003,Large,France,EMEA,,Marseille,Classic Cars,77,S18_1889,43,72.38,3112.34
10122,5/8/2003 0:00,Shipped,2,5,2003,Medium,France,EMEA,,Marseille,Classic Cars,77,S18_1889,43,72.38,3112.34
10122,5/8/2003 0:00,Shipped,2,5,2003,Small,France,EMEA,,Marseille,Classic Cars,77,S18_1889,43,72.38,3112.34
10135,7/2/2003 0:00,Shipped,3,7,2003,Large,USA,,CA,San Rafael,Classic Cars,77,S18_1889,48,79.31,3806.88
10135,7/2/2003 0:00,Shipped,3,7,2003,Medium,USA,,CA,San Rafael,Classic Cars,77,S18_1889,48,79.31,3806.88
10135,7/2/2003 0:00,Shipped,3,7,2003,Small,USA,,CA,San Rafael,Classic Cars,77,S18_1889,48,79.31,3806.88
10147,9/5/2003 0:00,Shipped,3,9,2003,Large,USA,,MA,Brickhaven,Classic Cars,77,S18_1889,26,82.39,2142.14
10147,9/5/2003 0:00,Shipped,3,9,2003,Medium,USA,,MA,Brickhaven,Classic Cars,77,S18_1889,26,82.39,2142.14
10147,9/5/2003 0:00,Shipped,3,9,2003,Small,USA,,MA,Brickhaven,Classic Cars,77,S18_1889,26,82.39,2142.14
10160,10/11/2003 0:00,Shipped,4,10,2003,Medium,USA,,CA,Los Angeles,Classic Cars,77,S18_1889,38,88.55,3364.9
10160,10/11/2003 0:00,Shipped,4,10,2003,Small,USA,,CA,Los Angeles,Classic Cars,77,S18_1889,38,88.55,3364.9
10170,11/4/2003 0:00,Shipped,4,11,2003,Medium,Austria,EMEA,,Graz,Classic Cars,77,S18_1889,20,63.14,1262.8
10170,11/4/2003 0:00,Shipped,4,11,2003,Small,Austria,EMEA,,Graz,Classic Cars,77,S18_1889,20,63.14,1262.8
10181,11/12/2003 0:00,Shipped,4,11,2003,Medium,Norway,EMEA,,Bergen,Classic Cars,77,S18_1889,22,73.92,1626.24
10181,11/12/2003 0:00,Shipped,4,11,2003,Small,Norway,EMEA,,Bergen,Classic Cars,77,S18_1889,22,73.92,1626.24
10192,11/20/2003 0:00,Shipped,4,11,2003,Large,USA,,NH,Nashua,Classic Cars,77,S18_1889,45,90.86,4088.7
10192,11/20/2003 0:00,Shipped,4,11,2003,Medium,USA,,NH,Nashua,Classic Cars,77,S18_1889,45,90.86,4088.7
10192,11/20/2003 0:00,Shipped,4,11,2003,Small,USA,,NH,Nashua,Classic Cars,77,S18_1889,45,90.86,4088.7
10203,12/2/2003 0:00,Shipped,4,12,2003,Large,Spain,EMEA,,Madrid,Classic Cars,77,S18_1889,45,85.47,3846.15
10203,12/2/2003 0:00,Shipped,4,12,2003,Medium,Spain,EMEA,,Madrid,Classic Cars,77,S18_1889,45,85.47,3846.15
10203,12/2/2003 0:00,Shipped,4,12,2003,Small,Spain,EMEA,,Madrid,Classic Cars,77,S18_1889,45,85.47,3846.15
10212,1/16/2004 0:00,Shipped,1,1,2004,Medium,Spain,EMEA,,Madrid,Classic Cars,77,S18_1889,20,66.99,1339.8
10212,1/16/2004 0:00,Shipped,1,1,2004,Small,Spain,EMEA,,Madrid,Classic Cars,77,S18_1889,20,66.99,1339.8
10225,2/22/2004 0:00,Shipped,1,2,2004,Medium,Switzerland,EMEA,,Gensve,Classic Cars,77,S18_1889,47,64.68,3039.96
10225,2/22/2004 0:00,Shipped,1,2,2004,Small,Switzerland,EMEA,,Gensve,Classic Cars,77,S18_1889,47,64.68,3039.96
10239,4/12/2004 0:00,Shipped,2,4,2004,Large,Finland,EMEA,,Oulu,Classic Cars,77,S18_1889,46,73.92,3400.32
10239,4/12/2004 0:00,Shipped,2,4,2004,Medium,Finland,EMEA,,Oulu,Classic Cars,77,S18_1889,46,73.92,3400.32
10239,4/12/2004 0:00,Shipped,2,4,2004,Small,Finland,EMEA,,Oulu,Classic Cars,77,S18_1889,46,73.92,3400.32
10253,6/1/2004 0:00,Cancelled,2,6,2004,Medium,UK,EMEA,,Liverpool,Classic Cars,77,S18_1889,23,83.93,1930.39
10253,6/1/2004 0:00,Cancelled,2,6,2004,Small,UK,EMEA,,Liverpool,Classic Cars,77,S18_1889,23,83.93,1930.39
10266,7/6/2004 0:00,Shipped,3,7,2004,Large,Italy,EMEA,,Reggio Emilia,Classic Cars,77,S18_1889,33,74.69,2464.77
10266,7/6/2004 0:00,Shipped,3,7,2004,Medium,Italy,EMEA,,Reggio Emilia,Classic Cars,77,S18_1889,33,74.69,2464.77
10266,7/6/2004 0:00,Shipped,3,7,2004,Small,Italy,EMEA,,Reggio Emilia,Classic Cars,77,S18_1889,33,74.69,2464.77
10278,8/6/2004 0:00,Shipped,3,8,2004,Medium,USA,,NV,Las Vegas,Classic Cars,77,S18_1889,29,90.86,2634.94
10278,8/6/2004 0:00,Shipped,3,8,2004,Small,USA,,NV,Las Vegas,Classic Cars,77,S18_1889,29,90.86,2634.94
10287,8/30/2004 0:00,Shipped,3,8,2004,Medium,Switzerland,EMEA,,Gensve,Classic Cars,77,S18_1889,44,82.39,3625.16
10287,8/30/2004 0:00,Shipped,3,8,2004,Small,Switzerland,EMEA,,Gensve,Classic Cars,77,S18_1889,44,82.39,3625.16
10300,10/4/2003 0:00,Shipped,4,10,2003,Medium,Germany,EMEA,,Frankfurt,Classic Cars,77,S18_1889,41,92.4,3788.4
10300,10/4/2003 0:00,Shipped,4,10,2003,Small,Germany,EMEA,,Frankfurt,Classic Cars,77,S18_1889,41,92.4,3788.4
10310,10/16/2004 0:00,Shipped,4,10,2004,Large,Germany,EMEA,,Koln,Classic Cars,77,S18_1889,20,91.63,1832.6
10310,10/16/2004 0:00,Shipped,4,10,2004,Medium,Germany,EMEA,,Koln,Classic Cars,77,S18_1889,20,91.63,1832.6
10310,10/16/2004 0:00,Shipped,4,10,2004,Small,Germany,EMEA,,Koln,Classic Cars,77,S18_1889,20,91.63,1832.6
10321,11/4/2004 0:00,Shipped,4,11,2004,Medium,USA,,MA,New Bedford,Classic Cars,77,S18_1889,37,78.54,2905.98
10321,11/4/2004 0:00,Shipped,4,11,2004,Small,USA,,MA,New Bedford,Classic Cars,77,S18_1889,37,78.54,2905.98
10329,11/15/2004 0:00,Shipped,4,11,2004,Medium,USA,,NY,NYC,Classic Cars,77,S18_1889,29,100.0,2954.81
10329,11/15/2004 0:00,Shipped,4,11,2004,Small,USA,,NY,NYC,Classic Cars,77,S18_1889,29,100.0,2954.81
10342,11/24/2004 0:00,Shipped,4,11,2004,Medium,Australia,APAC,Victoria,Melbourne,Classic Cars,77,S18_1889,55,65.45,3599.75
10342,11/24/2004 0:00,Shipped,4,11,2004,Small,Australia,APAC,Victoria,Melbourne,Classic Cars,77,S18_1889,55,65.45,3599.75
10363,1/6/2005 0:00,Shipped,1,1,2005,Medium,Finland,EMEA,,Espoo,Classic Cars,77,S18_1889,22,100.0,3686.54
10363,1/6/2005 0:00,Shipped,1,1,2005,Small,Finland,EMEA,,Espoo,Classic Cars,77,S18_1889,22,100.0,3686.54
10377,2/9/2005 0:00,Shipped,1,2,2005,Large,Finland,EMEA,,Helsinki,Classic Cars,77,S18_1889,31,67.76,2100.56
10377,2/9/2005 0:00,Shipped,1,2,2005,Medium,Finland,EMEA,,Helsinki,Classic Cars,77,S18_1889,31,67.76,2100.56
10377,2/9/2005 0:00,Shipped,1,2,2005,Small,Finland,EMEA,,Helsinki,Classic Cars,77,S18_1889,31,67.76,2100.56
10389,3/3/2005 0:00,Shipped,1,3,2005,Medium,Sweden,EMEA,,Boras,Classic Cars,77,S18_1889,49,79.22,3881.78
10389,3/3/2005 0:00,Shipped,1,3,2005,Small,Sweden,EMEA,,Boras,Classic Cars,77,S18_1889,49,79.22,3881.78
10405,4/14/2005 0:00,Shipped,2,4,2005,Large,France,EMEA,,Strasbourg,Classic Cars,77,S18_1889,61,73.92,4509.12
10405,4/14/2005 0:00,Shipped,2,4,2005,Medium,France,EMEA,,Strasbourg,Classic Cars,77,S18_1889,61,73.92,4509.12
10405,4/14/2005 0:00,Shipped,2,4,2005,Small,France,EMEA,,Strasbourg,Classic Cars,77,S18_1889,61,73.92,4509.12
10419,5/17/2005 0:00,Shipped,2,5,2005,Large,Austria,EMEA,,Salzburg,Classic Cars,77,S18_1889,39,83.93,3273.27
10419,5/17/2005 0:00,Shipped,2,5,2005,Medium,Austria,EMEA,,Salzburg,Classic Cars,77,S18_1889,39,83.93,3273.27
10419,5/17/2005 0:00,Shipped,2,5,2005,Small,Austria,EMEA,,Salzburg,Classic Cars,77,S18_1889,39,83.93,3273.27
10109,3/10/2003 0:00,Shipped,1,3,2003,Large,USA,,PA,Philadelphia,Classic Cars,142,S18_1984,38,100.0,4432.7
10109,3/10/2003 0:00,Shipped,1,3,2003,Medium,USA,,PA,Philadelphia,Classic Cars,142,S18_1984,38,100.0,4432.7
10109,3/10/2003 0:00,Shipped,1,3,2003,Small,USA,,PA,Philadelphia,Classic Cars,142,S18_1984,38,100.0,4432.7
10122,5/8/2003 0:00,Shipped,2,5,2003,Large,France,EMEA,,Marseille,Classic Cars,142,S18_1984,31,100.0,4100.99
10122,5/8/2003 0:00,Shipped,2,5,2003,Medium,France,EMEA,,Marseille,Classic Cars,142,S18_1984,31,100.0,4100.99
10122,5/8/2003 0:00,Shipped,2,5,2003,Small,France,EMEA,,Marseille,Classic Cars,142,S18_1984,31,100.0,4100.99
10136,7/4/2003 0:00,Shipped,3,7,2003,Large,France,EMEA,,Toulouse,Classic Cars,142,S18_1984,36,100.0,5274.72
10136,7/4/2003 0:00,Shipped,3,7,2003,Medium,France,EMEA,,Toulouse,Classic Cars,142,S18_1984,36,100.0,5274.72
10148,9/11/2003 0:00,Shipped,3,9,2003,Medium,Australia,APAC,NSW,North Sydney,Classic Cars,142,S18_1984,25,100.0,4232.0
10148,9/11/2003 0:00,Shipped,3,9,2003,Small,Australia,APAC,NSW,North Sydney,Classic Cars,142,S18_1984,25,100.0,4232.0
10161,10/17/2003 0:00,Shipped,4,10,2003,Medium,Denmark,EMEA,,Aaarhus,Classic Cars,142,S18_1984,48,100.0,6145.44
10161,10/17/2003 0:00,Shipped,4,10,2003,Small,Denmark,EMEA,,Aaarhus,Classic Cars,142,S18_1984,48,100.0,6145.44
10171,11/5/2003 0:00,Shipped,4,11,2003,Medium,Canada,,Quebec,Montreal,Classic Cars,142,S18_1984,35,100.0,4680.2
10171,11/5/2003 0:00,Shipped,4,11,2003,Small,Canada,,Quebec,Montreal,Classic Cars,142,S18_1984,35,100.0,4680.2
10181,11/12/2003 0:00,Shipped,4,11,2003,Medium,Norway,EMEA,,Bergen,Classic Cars,142,S18_1984,21,100.0,3286.08
10181,11/12/2003 0:00,Shipped,4,11,2003,Small,Norway,EMEA,,Bergen,Classic Cars,142,S18_1984,21,100.0,3286.08
10192,11/20/2003 0:00,Shipped,4,11,2003,Large,USA,,NH,Nashua,Classic Cars,142,S18_1984,47,100.0,7421.3
10192,11/20/2003 0:00,Shipped,4,11,2003,Medium,USA,,NH,Nashua,Classic Cars,142,S18_1984,47,100.0,7421.3
10192,11/20/2003 0:00,Shipped,4,11,2003,Small,USA,,NH,Nashua,Classic Cars,142,S18_1984,47,100.0,7421.3
10204,12/2/2003 0:00,Shipped,4,12,2003,Medium,USA,,NY,NYC,Classic Cars,142,S18_1984,38,100.0,6432.64
10204,12/2/2003 0:00,Shipped,4,12,2003,Small,USA,,NY,NYC,Classic Cars,142,S18_1984,38,100.0,6432.64
10212,1/16/2004 0:00,Shipped,1,1,2004,Medium,Spain,EMEA,,Madrid,Classic Cars,142,S18_1984,41,100.0,4840.87
10212,1/16/2004 0:00,Shipped,1,1,2004,Small,Spain,EMEA,,Madrid,Classic Cars,142,S18_1984,41,100.0,4840.87
10226,2/26/2004 0:00,Shipped,1,2,2004,Large,USA,,CA,San Diego,Classic Cars,142,S18_1984,24,100.0,3892.08
10226,2/26/2004 0:00,Shipped,1,2,2004,Medium,USA,,CA,San Diego,Classic Cars,142,S18_1984,24,100.0,3892.08
10226,2/26/2004 0:00,Shipped,1,2,2004,Small,USA,,CA,San Diego,Classic Cars,142,S18_1984,24,100.0,3892.08
10240,4/13/2004 0:00,Shipped,2,4,2004,Medium,Japan,Japan,Osaka,Osaka,Classic Cars,142,S18_1984,37,100.0,5526.32
10253,6/1/2004 0:00,Cancelled,2,6,2004,Medium,UK,EMEA,,Liverpool,Classic Cars,142,S18_1984,33,100.0,4459.62
10253,6/1/2004 0:00,Cancelled,2,6,2004,Small,UK,EMEA,,Liverpool,Classic Cars,142,S18_1984,33,100.0,4459.62
10266,7/6/2004 0:00,Shipped,3,7,2004,Large,Italy,EMEA,,Reggio Emilia,Classic Cars,142,S18_1984,49,100.0,6203.4
10266,7/6/2004 0:00,Shipped,3,7,2004,Medium,Italy,EMEA,,Reggio Emilia,Classic Cars,142,S18_1984,49,100.0,6203.4
10266,7/6/2004 0:00,Shipped,3,7,2004,Small,Italy,EMEA,,Reggio Emilia,Classic Cars,142,S18_1984,49,100.0,6203.4
10278,8/6/2004 0:00,Shipped,3,8,2004,Medium,USA,,NV,Las Vegas,Classic Cars,142,S18_1984,29,100.0,3754.05
10278,8/6/2004 0:00,Shipped,3,8,2004,Small,USA,,NV,Las Vegas,Classic Cars,142,S18_1984,29,100.0,3754.05
10287,8/30/2004 0:00,Shipped,3,8,2004,Medium,Switzerland,EMEA,,Gensve,Classic Cars,142,S18_1984,24,100.0,3516.48
10287,8/30/2004 0:00,Shipped,3,8,2004,Small,Switzerland,EMEA,,Gensve,Classic Cars,142,S18_1984,24,100.0,3516.48
10301,10/5/2003 0:00,Shipped,4,10,2003,Large,Norway,EMEA,,Oslo,Classic Cars,142,S18_1984,47,100.0,7488.04
10301,10/5/2003 0:00,Shipped,4,10,2003,Medium,Norway,EMEA,,Oslo,Classic Cars,142,S18_1984,47,100.0,7488.04
10301,10/5/2003 0:00,Shipped,4,10,2003,Small,Norway,EMEA,,Oslo,Classic Cars,142,S18_1984,47,100.0,7488.04
10310,10/16/2004 0:00,Shipped,4,10,2004,Large,Germany,EMEA,,Koln,Classic Cars,142,S18_1984,24,100.0,3448.08
10310,10/16/2004 0:00,Shipped,4,10,2004,Medium,Germany,EMEA,,Koln,Classic Cars,142,S18_1984,24,100.0,3448.08
10310,10/16/2004 0:00,Shipped,4,10,2004,Small,Germany,EMEA,,Koln,Classic Cars,142,S18_1984,24,100.0,3448.08
10321,11/4/2004 0:00,Shipped,4,11,2004,Medium,USA,,MA,New Bedford,Classic Cars,142,S18_1984,25,100.0,3734.0
10321,11/4/2004 0:00,Shipped,4,11,2004,Small,USA,,MA,New Bedford,Classic Cars,142,S18_1984,25,100.0,3734.0
10331,11/17/2004 0:00,Shipped,4,11,2004,Medium,USA,,PA,Philadelphia,Classic Cars,142,S18_1984,30,32.47,974.1
10331,11/17/2004 0:00,Shipped,4,11,2004,Small,USA,,PA,Philadelphia,Classic Cars,142,S18_1984,30,32.47,974.1
10342,11/24/2004 0:00,Shipped,4,11,2004,Medium,Australia,APAC,Victoria,Melbourne,Classic Cars,142,S18_1984,22,100.0,3160.74
10342,11/24/2004 0:00,Shipped,4,11,2004,Small,Australia,APAC,Victoria,Melbourne,Classic Cars,142,S18_1984,22,100.0,3160.74
10356,12/9/2004 0:00,Shipped,4,12,2004,Large,France,EMEA,,Paris,Classic Cars,142,S18_1984,27,64.69,1746.63
10356,12/9/2004 0:00,Shipped,4,12,2004,Medium,France,EMEA,,Paris,Classic Cars,142,S18_1984,27,64.69,1746.63
10356,12/9/2004 0:00,Shipped,4,12,2004,Small,France,EMEA,,Paris,Classic Cars,142,S18_1984,27,64.69,1746.63
10366,1/10/2005 0:00,Shipped,1,1,2005,Medium,Belgium,EMEA,,Charleroi,Classic Cars,142,S18_1984,34,100.0,4207.84
10377,2/9/2005 0:00,Shipped,1,2,2005,Large,Finland,EMEA,,Helsinki,Classic Cars,142,S18_1984,36,100.0,4352.76
10377,2/9/2005 0:00,Shipped,1,2,2005,Medium,Finland,EMEA,,Helsinki,Classic Cars,142,S18_1984,36,100.0,4352.76
10377,2/9/2005 0:00,Shipped,1,2,2005,Small,Finland,EMEA,,Helsinki,Classic Cars,142,S18_1984,36,100.0,4352.76
10390,3/4/2005 0:00,Shipped,1,3,2005,Large,USA,,CA,San Rafael,Classic Cars,142,S18_1984,34,43.05,1463.7
10390,3/4/2005 0:00,Shipped,1,3,2005,Medium,USA,,CA,San Rafael,Classic Cars,142,S18_1984,34,43.05,1463.7
10390,3/4/2005 0:00,Shipped,1,3,2005,Small,USA,,CA,San Rafael,Classic Cars,142,S18_1984,34,43.05,1463.7
10406,4/15/2005 0:00,Disputed,2,4,2005,Large,Denmark,EMEA,,Kobenhavn,Classic Cars,142,S18_1984,48,100.0,7169.28
10419,5/17/2005 0:00,Shipped,2,5,2005,Large,Austria,EMEA,,Salzburg,Classic Cars,142,S18_1984,34,100.0,4594.76
10419,5/17/2005 0:00,Shipped,2,5,2005,Medium,Austria,EMEA,,Salzburg,Classic Cars,142,S18_1984,34,100.0,4594.76
10419,5/17/2005 0:00,Shipped,2,5,2005,Small,Austria,EMEA,,Salzburg,Classic Cars,142,S18_1984,34,100.0,4594.76
10104,1/31/2003 0:00,Shipped,1,1,2003,Medium,Spain,EMEA,,Madrid,Classic Cars,163,S18_2238,24,100.0,3457.92
10104,1/31/2003 0:00,Shipped,1,1,2003,Small,Spain,EMEA,,Madrid,Classic Cars,163,S18_2238,24,100.0,3457.92
10115,4/4/2003 0:00,Shipped,2,4,2003,Large,USA,,NY,NYC,Classic Cars,163,S18_2238,46,100.0,7381.16
10115,4/4/2003 0:00,Shipped,2,4,2003,Medium,USA,,NY,NYC,Classic Cars,163,S18_2238,46,100.0,7381.16
10115,4/4/2003 0:00,Shipped,2,4,2003,Small,USA,,NY,NYC,Classic Cars,163,S18_2238,46,100.0,7381.16
10127,6/3/2003 0:00,Shipped,2,6,2003,Large,USA,,NY,NYC,Classic Cars,163,S18_2238,45,100.0,7146.9
10127,6/3/2003 0:00,Shipped,2,6,2003,Medium,USA,,NY,NYC,Classic Cars,163,S18_2238,45,100.0,7146.9
10127,6/3/2003 0:00,Shipped,2,6,2003,Small,USA,,NY,NYC,Classic Cars,163,S18_2238,45,100.0,7146.9
10141,8/1/2003 0:00,Shipped,3,8,2003,Medium,Finland,EMEA,,Espoo,Classic Cars,163,S18_2238,39,100.0,5938.53
10141,8/1/2003 0:00,Shipped,3,8,2003,Small,Finland,EMEA,,Espoo,Classic Cars,163,S18_2238,39,100.0,5938.53
10151,9/21/2003 0:00,Shipped,3,9,2003,Large,Finland,EMEA,,Oulu,Classic Cars,163,S18_2238,43,100.0,7110.91
10151,9/21/2003 0:00,Shipped,3,9,2003,Medium,Finland,EMEA,,Oulu,Classic Cars,163,S18_2238,43,100.0,7110.91
10151,9/21/2003 0:00,Shipped,3,9,2003,Small,Finland,EMEA,,Oulu,Classic Cars,163,S18_2238,43,100.0,7110.91
10165,10/22/2003 0:00,Shipped,4,10,2003,Large,Singapore,Japan,,Singapore,Classic Cars,163,S18_2238,29,100.0,5032.95
10165,10/22/2003 0:00,Shipped,4,10,2003,Medium,Singapore,Japan,,Singapore,Classic Cars,163,S18_2238,29,100.0,5032.95
10165,10/22/2003 0:00,Shipped,4,10,2003,Small,Singapore,Japan,,Singapore,Classic Cars,163,S18_2238,29,100.0,5032.95
10176,11/6/2003 0:00,Shipped,4,11,2003,Large,Italy,EMEA,,Reggio Emilia,Classic Cars,163,S18_2238,20,100.0,3667.6
10176,11/6/2003 0:00,Shipped,4,11,2003,Medium,Italy,EMEA,,Reggio Emilia,Classic Cars,163,S18_2238,20,100.0,3667.6
10176,11/6/2003 0:00,Shipped,4,11,2003,Small,Italy,EMEA,,Reggio Emilia,Classic Cars,163,S18_2238,20,100.0,3667.6
10184,11/14/2003 0:00,Shipped,4,11,2003,Large,Spain,EMEA,,Sevilla,Classic Cars,163,S18_2238,46,100.0,7381.16
10184,11/14/2003 0:00,Shipped,4,11,2003,Medium,Spain,EMEA,,Sevilla,Classic Cars,163,S18_2238,46,100.0,7381.16
10184,11/14/2003 0:00,Shipped,4,11,2003,Small,Spain,EMEA,,Sevilla,Classic Cars,163,S18_2238,46,100.0,7381.16
10195,11/25/2003 0:00,Shipped,4,11,2003,Large,USA,,NY,White Plains,Classic Cars,163,S18_2238,27,100.0,5128.11
10195,11/25/2003 0:00,Shipped,4,11,2003,Medium,USA,,NY,White Plains,Classic Cars,163,S18_2238,27,100.0,5128.11
10195,11/25/2003 0:00,Shipped,4,11,2003,Small,USA,,NY,White Plains,Classic Cars,163,S18_2238,27,100.0,5128.11
10207,12/9/2003 0:00,Shipped,4,12,2003,Large,USA,,MA,Boston,Classic Cars,163,S18_2238,44,100.0,7060.24
10207,12/9/2003 0:00,Shipped,4,12,2003,Medium,USA,,MA,Boston,Classic Cars,163,S18_2238,44,100.0,7060.24
10207,12/9/2003 0:00,Shipped,4,12,2003,Small,USA,,MA,Boston,Classic Cars,163,S18_2238,44,100.0,7060.24
10219,2/10/2004 0:00,Shipped,1,2,2004,Large,USA,,CA,Brisbane,Classic Cars,163,S18_2238,43,100.0,8448.64
10219,2/10/2004 0:00,Shipped,1,2,2004,Medium,USA,,CA,Brisbane,Classic Cars,163,S18_2238,43,100.0,8448.64
10219,2/10/2004 0:00,Shipped,1,2,2004,Small,USA,,CA,Brisbane,Classic Cars,163,S18_2238,43,100.0,8448.64
10230,3/15/2004 0:00,Shipped,1,3,2004,Large,Germany,EMEA,,Frankfurt,Classic Cars,163,S18_2238,49,100.0,7300.51
10230,3/15/2004 0:00,Shipped,1,3,2004,Medium,Germany,EMEA,,Frankfurt,Classic Cars,163,S18_2238,49,100.0,7300.51
10230,3/15/2004 0:00,Shipped,1,3,2004,Small,Germany,EMEA,,Frankfurt,Classic Cars,163,S18_2238,49,100.0,7300.51
10246,5/5/2004 0:00,Shipped,2,5,2004,Large,Spain,EMEA,,Madrid,Classic Cars,163,S18_2238,40,100.0,6549.2
10246,5/5/2004 0:00,Shipped,2,5,2004,Medium,Spain,EMEA,,Madrid,Classic Cars,163,S18_2238,40,100.0,6549.2
10246,5/5/2004 0:00,Shipped,2,5,2004,Small,Spain,EMEA,,Madrid,Classic Cars,163,S18_2238,40,100.0,6549.2
10259,6/15/2004 0:00,Shipped,2,6,2004,Medium,Singapore,APAC,,Singapore,Classic Cars,163,S18_2238,30,100.0,5697.9
10259,6/15/2004 0:00,Shipped,2,6,2004,Small,Singapore,APAC,,Singapore,Classic Cars,163,S18_2238,30,100.0,5697.9
10271,7/20/2004 0:00,Shipped,3,7,2004,Large,USA,,CA,San Rafael,Classic Cars,163,S18_2238,50,100.0,9169.0
10271,7/20/2004 0:00,Shipped,3,7,2004,Medium,USA,,CA,San Rafael,Classic Cars,163,S18_2238,50,100.0,9169.0
10271,7/20/2004 0:00,Shipped,3,7,2004,Small,USA,,CA,San Rafael,Classic Cars,163,S18_2238,50,100.0,9169.0
10282,8/20/2004 0:00,Shipped,3,8,2004,Large,USA,,CA,San Rafael,Classic Cars,163,S18_2238,23,100.0,3238.63
10282,8/20/2004 0:00,Shipped,3,8,2004,Medium,USA,,CA,San Rafael,Classic Cars,163,S18_2238,23,100.0,3238.63
10282,8/20/2004 0:00,Shipped,3,8,2004,Small,USA,,CA,San Rafael,Classic Cars,163,S18_2238,23,100.0,3238.63
10292,9/8/2004 0:00,Shipped,3,9,2004,Large,USA,,NY,NYC,Classic Cars,163,S18_2238,26,100.0,4554.94
10292,9/8/2004 0:00,Shipped,3,9,2004,Medium,USA,,NY,NYC,Classic Cars,163,S18_2238,26,100.0,4554.94
10292,9/8/2004 0:00,Shipped,3,9,2004,Small,USA,,NY,NYC,Classic Cars,163,S18_2238,26,100.0,4554.94
10305,10/13/2004 0:00,Shipped,4,10,2004,Large,USA,,MA,Cambridge,Classic Cars,163,S18_2238,27,100.0,3934.44
10305,10/13/2004 0:00,Shipped,4,10,2004,Medium,USA,,MA,Cambridge,Classic Cars,163,S18_2238,27,100.0,3934.44
10305,10/13/2004 0:00,Shipped,4,10,2004,Small,USA,,MA,Cambridge,Classic Cars,163,S18_2238,27,100.0,3934.44
10314,10/22/2004 0:00,Shipped,4,10,2004,Large,Denmark,EMEA,,Aaarhus,Classic Cars,163,S18_2238,42,100.0,5776.26
10314,10/22/2004 0:00,Shipped,4,10,2004,Medium,Denmark,EMEA,,Aaarhus,Classic Cars,163,S18_2238,42,100.0,5776.26
10314,10/22/2004 0:00,Shipped,4,10,2004,Small,Denmark,EMEA,,Aaarhus,Classic Cars,163,S18_2238,42,100.0,5776.26
10324,11/5/2004 0:00,Shipped,4,11,2004,Large,USA,,NY,NYC,Classic Cars,163,S18_2238,47,100.0,7207.45
10324,11/5/2004 0:00,Shipped,4,11,2004,Medium,USA,,NY,NYC,Classic Cars,163,S18_2238,47,100.0,7207.45
10324,11/5/2004 0:00,Shipped,4,11,2004,Small,USA,,NY,NYC,Classic Cars,163,S18_2238,47,100.0,7207.45
10336,11/20/2004 0:00,Shipped,4,11,2004,Large,France,EMEA,,Paris,Classic Cars,163,S18_2238,49,100.0,7460.74
10336,11/20/2004 0:00,Shipped,4,11,2004,Medium,France,EMEA,,Paris,Classic Cars,163,S18_2238,49,100.0,7460.74
10336,11/20/2004 0:00,Shipped,4,11,2004,Small,France,EMEA,,Paris,Classic Cars,163,S18_2238,49,100.0,7460.74
10349,12/1/2004 0:00,Shipped,4,12,2004,Large,USA,,NY,NYC,Classic Cars,163,S18_2238,38,100.0,6719.54
10349,12/1/2004 0:00,Shipped,4,12,2004,Medium,USA,,NY,NYC,Classic Cars,163,S18_2238,38,100.0,6719.54
10349,12/1/2004 0:00,Shipped,4,12,2004,Small,USA,,NY,NYC,Classic Cars,163,S18_2238,38,100.0,6719.54
10358,12/10/2004 0:00,Shipped,4,12,2004,Medium,Spain,EMEA,,Madrid,Classic Cars,163,S18_2238,20,100.0,2428.0
10358,12/10/2004 0:00,Shipped,4,12,2004,Small,Spain,EMEA,,Madrid,Classic Cars,163,S18_2238,20,100.0,2428.0
10371,1/23/2005 0:00,Shipped,1,1,2005,Medium,USA,,CA,San Rafael,Classic Cars,163,S18_2238,25,100.0,2602.25
10371,1/23/2005 0:00,Shipped,1,1,2005,Small,USA,,CA,San Rafael,Classic Cars,163,S18_2238,25,100.0,2602.25
10382,2/17/2005 0:00,Shipped,1,2,2005,Large,USA,,CA,San Rafael,Classic Cars,163,S18_2238,25,88.0,2200.0
10382,2/17/2005 0:00,Shipped,1,2,2005,Medium,USA,,CA,San Rafael,Classic Cars,163,S18_2238,25,88.0,2200.0
10382,2/17/2005 0:00,Shipped,1,2,2005,Small,USA,,CA,San Rafael,Classic Cars,163,S18_2238,25,88.0,2200.0
10412,5/3/2005 0:00,Shipped,2,5,2005,Large,Spain,EMEA,,Madrid,Classic Cars,163,S18_2238,41,100.0,6712.93
